	Fondue	Italian man-hours	Swiss man-hours	Pizza	
201	1.768596078072956	2.347320703288815	1.6083251410130859	3.0962154088902842
202	1.7674345764626538	2.348899069943211	1.6089880427736618	3.0966517202568684
203	1.7691304503722607	2.34989190447058	1.6099015780692882	3.101342742900409
204	1.7737544409609967	2.352552551253852	1.6118277412619788	3.099933926842556
205	1.768085478903242	2.3541939812169352	1.611610881546741	3.103642776514855
206	1.771287423964443	2.35506159923138	1.6125259489310775	3.104016499254386
207	1.7706266127668127	2.3579717330293035	1.6133057668042634	3.1082796880243557
208	1.7719224373369493	2.3585953004532776	1.6133006828449752	3.1101018689434747
209	1.7760966931335644	2.3593906226198	1.6156938735736577	3.1086615780213553
210	1.7730740267933376	2.361164869130649	1.615790104311852	3.1118940078769617
211	1.7752306256368293	2.3618201779621955	1.6167936868273565	3.113259131181632
212	1.7785762472054931	2.364825270263226	1.6187294660185196	3.1134362256010766
213	1.7751356116085444	2.3658613644091915	1.6188011023662465	3.117978257183056
214	1.7798157090648992	2.3664587293686465	1.6202969581954874	3.120093994098201
215	1.77881415514104	2.3695258221405013	1.6217070070546893	3.123305759946729
216	1.7805145532545192	2.3700391610668072	1.6222733948605101	3.1256362687190737
217	1.7848572419996316	2.3709431100488563	1.6241893715121307	3.124684939866206
218	1.7844770146211912	2.372593098662929	1.6247562805945008	3.12625673525401
219	1.784637585736367	2.373458547920895	1.6254430914115245	3.128442464460762
220	1.78946982300087	2.3765763246907867	1.626644500624708	3.1281067335342136
221	1.785625140077961	2.3777542087166768	1.6272076670469342	3.1320801252893338
222	1.789899893104558	2.378734779340751	1.6282948254773648	3.132374835679298
223	1.7883959039323667	2.3815173961500897	1.6291304108432911	3.1356869610002125
224	1.7913496605548167	2.382120529188339	1.6294794662973042	3.137348153247288
225	1.7941582483205185	2.383173349747865	1.631368930145004	3.1368032363791776
226	1.7911842071549742	2.3851497343171912	1.6310783478091317	3.1407223782890674
227	1.793301485252974	2.385604671989343	1.6327687222397855	3.1415915096171263
228	1.7963075345419626	2.3872265820458196	1.6345662175678413	3.1449329538439517
229	1.7923528937669555	2.3877553166497867	1.6350132352885982	3.1515760575132448
230	1.7965709211174505	2.3888836394688915	1.6363762639556838	3.15242679936024
231	1.7948372585771308	2.392252244165621	1.6374805609000234	3.1542931668923373
