delta	delta_high	alpha	Agent-based Pp/Pf	Solver Pp/Pf	Agent-based Pp/Ws	Solver Pp/Ws	Agent-based Pizzas	Solver Pizzas
0.1	0.05	4.5	21.724	113.122	17.911	110.731	3.553	62.032	3.553	62.029	0.005391
0.1	0.05	5	19.828	111.984	19.829	111.977	3.554	62.012	3.554	62.015	0.005316
0.1	0.05	5.5	17.912	110.72	21.724	113.13	3.553	62.027	3.553	62.029	0.005467
0.1	0.05	6	15.976	109.338	23.594	114.181	3.55	62.086	3.55	62.087	0.005284
0.1	0.05	6.5	14.024	107.786	25.435	115.161	3.543	62.193	3.543	62.197	0.005352
0.1	0.05	7	12.059	106.017	27.243	116.076	3.535	62.341	3.535	62.346	0.005697
0.1	0.05	7.5	10.083	103.982	29.012	116.932	3.523	62.566	3.523	62.578	0.005157
0.1	0.05	8	8.097	101.526	30.736	117.737	3.508	62.818	3.508	62.824	0.005277
0.1	0.05	8.5	6.103	98.431	32.405	118.505	3.49	63.164	3.49	63.164	0.005462
0.1	0.05	9	4.1	94.165	34.007	119.215	3.468	63.565	3.468	63.563	0.005934
0.15	0.015	1	29.247	147.028	3.71	103.655	3.083	37.507	3.53	165.171	0.005271
0.15	0.015	1.5	27.959	145.616	5.483	110.995	3.137	45.331	3.534	156.719	0.007363
0.15	0.015	2	26.592	144.717	7.237	116.519	3.181	53.57	3.526	150.254	0.004707
0.15	0.015	2.5	25.159	143.668	8.974	121.169	3.225	61.89	3.514	142.94	0.004684
0.15	0.015	3	23.683	142.194	10.695	124.752	3.267	70.154	3.5	135.036	0.004118
0.15	0.015	3.5	22.163	140.638	12.4	127.837	3.306	78.434	3.481	127.197	0.003941
0.15	0.015	4	20.606	138.946	14.086	130.545	3.342	86.672	3.459	119.2	0.003866
0.15	0.015	4.5	19.016	137.128	15.753	132.962	3.376	94.907	3.434	111.175	0.003577
0.15	0.015	5	17.397	135.134	17.397	135.135	3.406	103.034	3.406	103.033	0.003914
0.15	0.015	5.5	15.753	132.957	19.016	137.123	3.434	111.156	3.376	94.871	0.003628
0.15	0.015	6	14.086	130.544	20.606	138.946	3.459	119.201	3.342	86.664	0.003951
0.15	0.015	6.5	12.399	127.842	22.163	140.637	3.481	127.206	3.306	78.436	0.003840
0.15	0.015	7	10.701	123.842	23.701	141.133	3.514	132.402	3.282	69.091	0.012308
0.15	0.015	7.5	9.015	118.956	25.263	141.533	3.578	135.517	3.337	57.705	0.021964
0.15	0.015	8	7.237	116.202	26.589	144.426	3.526	149.659	3.182	53.48	0.004320
0.15	0.015	8.5	5.484	110.75	27.956	145.698	3.532	157.334	3.134	45.394	0.004843
0.15	0.015	9	3.71	103.54	29.247	146.985	3.529	165.283	3.084	37.455	0.005021
0.15	0.03	1	29.999	143.708	3.809	100.497	3.183	54.721	3.521	149.578	0.003816
0.15	0.03	1.5	28.693	142.666	5.633	108.005	3.231	60.168	3.53	143.775	0.004423
0.15	0.03	2	27.306	141.333	7.439	113.225	3.274	65.753	3.533	137.65	0.004470
0.15	0.03	2.5	25.855	139.931	9.229	117.426	3.314	71.518	3.532	131.59	0.004086
0.15	0.03	3	24.348	138.438	11.004	120.948	3.35	77.359	3.525	125.518	0.004522
0.15	0.03	3.5	22.795	136.846	12.76	124.006	3.383	83.295	3.515	119.476	0.003898
0.15	0.03	4	21.2	135.141	14.498	126.7	3.413	89.285	3.501	113.432	0.003945
0.15	0.03	4.5	19.568	133.29	16.214	129.112	3.439	95.274	3.484	107.355	0.003899
0.15	0.03	5	17.905	131.306	17.906	131.292	3.463	101.337	3.463	101.329	0.003972
0.15	0.03	5.5	16.214	129.113	19.568	133.289	3.484	107.345	3.439	95.278	0.003797
0.15	0.03	6	14.498	126.708	21.2	135.141	3.501	113.44	3.413	89.314	0.003525
0.15	0.03	6.5	12.76	124.009	22.795	136.841	3.515	119.457	3.383	83.295	0.003848
0.15	0.03	7	11.004	120.941	24.348	138.447	3.525	125.547	3.35	77.369	0.004520
0.15	0.03	7.5	9.229	117.427	25.855	139.927	3.532	131.583	3.314	71.503	0.004004
0.15	0.03	8	7.439	113.222	27.307	141.338	3.533	137.67	3.274	65.763	0.004613
0.15	0.03	8.5	5.633	107.976	28.693	142.648	3.53	143.748	3.231	60.152	0.004548
0.15	0.03	9	3.808	100.63	29.998	143.841	3.521	149.751	3.183	54.723	0.004130
0.15	0.045	1	30.476	141.713	3.872	98.846	3.269	71.264	3.494	134.161	0.004704
0.15	0.045	1.5	29.164	140.422	5.73	105.797	3.312	74.34	3.512	129.647	0.004139
0.15	0.045	2	27.767	139.076	7.57	110.946	3.35	77.691	3.523	125.264	0.004046
0.15	0.045	2.5	26.301	137.651	9.395	115.093	3.384	81.178	3.53	120.938	0.004594
0.15	0.045	3	24.776	136.131	11.203	118.606	3.414	84.803	3.531	116.674	0.004028
0.15	0.045	3.5	23.201	134.523	12.993	121.641	3.441	88.545	3.529	112.498	0.003957
0.15	0.045	4	21.582	132.793	14.764	124.33	3.464	92.366	3.523	108.346	0.003760
0.15	0.045	4.5	19.925	130.936	16.511	126.75	3.483	96.284	3.513	104.274	0.003776
0.15	0.045	5	18.232	128.94	18.234	128.921	3.5	100.234	3.5	100.232	0.004229
0.15	0.045	5.5	16.511	126.745	19.925	130.933	3.513	104.251	3.483	96.263	0.003996
0.15	0.045	6	14.764	124.322	21.582	132.799	3.523	108.349	3.464	92.365	0.004083
0.15	0.045	6.5	12.993	121.641	23.201	134.523	3.529	112.499	3.441	88.541	0.003991
0.15	0.045	7	11.203	118.597	24.776	136.131	3.531	116.668	3.414	84.782	0.004294
0.15	0.045	7.5	9.394	115.099	26.301	137.646	3.529	120.936	3.384	81.167	0.004141
0.15	0.045	8	7.57	110.94	27.767	139.076	3.523	125.259	3.35	77.676	0.004298
0.15	0.045	8.5	5.73	105.776	29.164	140.431	3.512	129.675	3.312	74.352	0.004703
0.15	0.045	9	3.871	98.87	30.476	141.714	3.494	134.174	3.269	71.272	0.004310
0.15	0.06	1	30.747	140.494	3.907	97.711	3.342	87.312	3.455	118.615	0.004607
0.15	0.06	1.5	29.432	139.194	5.784	104.575	3.38	88.311	3.48	115.854	0.003866
0.15	0.06	2	28.028	137.833	7.644	109.671	3.412	89.53	3.499	113.224	0.004250
0.15	0.06	2.5	26.554	136.386	9.488	113.816	3.44	90.906	3.513	110.71	0.003852
0.15	0.06	3	25.02	134.854	11.316	117.308	3.463	92.42	3.522	108.303	0.003901
0.15	0.06	3.5	23.433	133.231	13.126	120.329	3.483	94.067	3.527	105.992	0.003832
0.15	0.06	4	21.8	131.507	14.916	123.009	3.499	95.855	3.529	103.811	0.003945
0.15	0.06	4.5	20.128	129.634	16.682	125.414	3.512	97.665	3.527	101.639	0.004219
0.15	0.06	5	18.42	127.625	18.42	127.62	3.521	99.646	3.521	99.653	0.003678
0.15	0.06	5.5	16.681	125.426	20.128	129.635	3.527	101.677	3.512	97.688	0.003692
0.15	0.06	6	14.915	123.023	21.801	131.495	3.529	103.801	3.499	95.85	0.003859
0.15	0.06	6.5	13.126	120.332	23.433	133.235	3.527	106.01	3.483	94.084	0.003792
0.15	0.06	7	11.316	117.31	25.02	134.856	3.522	108.311	3.463	92.433	0.003864
0.15	0.06	7.5	9.489	113.8	26.554	136.388	3.513	110.698	3.44	90.89	0.004393
0.15	0.06	8	7.644	109.677	28.028	137.825	3.499	113.199	3.412	89.505	0.004079
0.15	0.06	8.5	5.785	104.54	29.431	139.196	3.48	115.835	3.38	88.293	0.004545
0.15	0.06	9	3.907	97.704	30.747	140.5	3.455	118.639	3.342	87.329	0.004829
0.15	0.075	1	30.835	140.103	3.919	97.34	3.404	103.044	3.404	103.057	0.004178
0.15	0.075	1.5	29.518	138.801	5.803	104.145	3.436	102.091	3.436	102.09	0.004494
0.15	0.075	2	28.113	137.429	7.669	109.253	3.462	101.319	3.462	101.319	0.004493
0.15	0.075	2.5	26.637	135.981	9.519	113.396	3.482	100.723	3.483	100.723	0.003940
0.15	0.075	3	25.099	134.447	11.353	116.877	3.499	100.227	3.499	100.234	0.004031
0.15	0.075	3.5	23.51	132.809	13.169	119.929	3.512	99.895	3.512	99.882	0.004096
0.15	0.075	4	21.872	131.081	14.966	122.582	3.521	99.627	3.521	99.617	0.004031
0.15	0.075	4.5	20.194	129.208	16.737	124.992	3.526	99.45	3.526	99.45	0.004065
0.15	0.075	5	18.482	127.187	18.481	127.21	3.528	99.445	3.528	99.45	0.004059
